id,name,host_id,neighbourhood_cleansed,property_type,room_type,square_feet,availability_30,review_scores_value,price
14898146,"Immaculate 2bd Boston's most vibrant neighborhood!",18776251,"South Boston","Apartment","Entire home/apt",,1,,"165.00"
11474629,"Stylish Boston home",60375320,"South Boston","Apartment","Entire home/apt",,2,10,"175.00"
5019306,"Sunny Duplex Condo + Parking",15862012,"South Boston","House","Entire home/apt",,22,9,"300.00"
11474006,"Spacious apartment in South Boston",29112750,"South Boston","Apartment","Private room",,6,10,"100.00"
13636659,"Quarters on Dot - hostel style unit",1444340,"South Boston","Other","Private room",,15,,"105.00"
11758169,"LOCATION! Modern Boston Home",62572217,"South Boston","House","Entire home/apt",,10,10,"199.00"
13586841,"Quarters on Dot - hostel-style unit",1444340,"South Boston","Other","Private room",,16,8,"95.00"
7836038,"Comfortable room in large apartment",18046526,"South Boston","Apartment","Private room",,3,9,"100.00"
6705513,"One bedroom in a 2BD apartment",14486505,"South Boston","Apartment","Private room",,10,9,"96.00"
7475557,"3 bed, 2 bath, by Downtown/Ocean/Telegraph Hill",26704689,"South Boston","Apartment","Entire home/apt",,21,10,"325.00"
11653496,"Tourist Best Choice Penhouse Subway/Downtown",6950436,"South Boston","Condominium","Entire home/apt",,15,9,"330.00"
9507164,"West Broadway Quarters - hostel unit",814298,"South Boston","Other","Private room",,16,6,"144.00"
1887581,"2bdrm, Walk to Downtown, Waterfront",970787,"South Boston","Apartment","Entire home/apt",,15,8,"250.00"
13586491,"Quarters on Dot - hostel-style unit",814298,"South Boston","Other","Private room",,15,8,"95.00"
11767622,"Tourist Best Choice Private Room Subway/Downtown",6950436,"South Boston","Condominium","Private room",,22,10,"118.00"
2412715,"Perfect Seaport Location",6201198,"South Boston","Apartment","Entire home/apt",,0,8,"500.00"
13028935,"HUGE apartment in Southie",71981688,"South Boston","Condominium","Entire home/apt",,0,8,"180.00"
12998582,"Spacious 2BR Brownstone in Central Southie",14165150,"South Boston","Apartment","Entire home/apt",,0,10,"290.00"
5590505,"1 bedroom Condo in South Boston",28985064,"South Boston","Apartment","Entire home/apt",,0,10,"225.00"
13864415,"Comfy room (C) near T, convention center, downtown",19008767,"South Boston","Townhouse","Private room",,4,9,"99.00"
2021274,"Modern Duplex 5 min to ConventionCt",1417977,"South Boston","Condominium","Private room",,19,9,"175.00"
11947150,"Spacious 1BR/1BA +Patio in Southie!",63009427,"South Boston","Condominium","Private room",,0,10,"125.00"
6310903,"Charming Victorian Home",32783797,"South Boston","House","Entire home/apt",,4,10,"350.00"
395975,"Steps to Beach, Bars and Downtown!",1931881,"South Boston","Apartment","Private room",800,4,10,"88.00"
5999291,"Charming 1BD Apt. South Boston",9572594,"South Boston","Apartment","Entire home/apt",,4,9,"150.00"
4607307,"Southie Room",23873896,"South Boston","Apartment","Private room",,0,,"99.00"
7933149,"West Broadway Quarters - hostel style unit",814298,"South Boston","Other","Private room",,16,9,"144.00"
1887507,"Location!! Downtown Near Waterfront",970787,"South Boston","Apartment","Private room",,0,9,"100.00"
13864196,"Pleasant room(B)Near T,downtown, convention center",19008767,"South Boston","Townhouse","Private room",,12,9,"125.00"
5868798,"South Boston 2 Bedroom!",30473016,"South Boston","Apartment","Entire home/apt",,0,,"225.00"
13044229,"Andrew Sq, South Boston - Modern Condo",72163500,"South Boston","Apartment","Entire home/apt",,3,10,"150.00"
13863117,"Cozy room(A) near T and downtown Boston",19008767,"South Boston","Townhouse","Private room",,10,9,"119.00"
12208307,"South Boston Apartment",34122490,"South Boston","Apartment","Private room",,0,10,"70.00"
13306033,"Sunny in Southie - Trendy Downtown Digs",20334603,"South Boston","Apartment","Entire home/apt",,4,,"300.00"
5163162,"2 bed 1 bath near Downtown & Ocean",26704689,"South Boston","Apartment","Entire home/apt",,21,9,"200.00"
14928333,"Spacious Private Room in Southie.",36238029,"South Boston","Apartment","Private room",,11,,"90.00"
9013631,"3 bed 1 bath near Downtown & Ocean #3",26704689,"South Boston","Apartment","Entire home/apt",,23,10,"250.00"
5851489,"1 bed in gorgeous S. Boston Condo",616024,"South Boston","Apartment","Private room",,26,10,"169.00"
4196643,"3/1 Harvard MIT Downtown Subway",3594203,"South Boston","Apartment","Entire home/apt",,8,8,"99.00"
11127085,"New construction w large patio",26347507,"South Boston","Apartment","Entire home/apt",,0,,"500.00"
13550969,"3 bed 1 bath near Downtown/Ocean #2",26704689,"South Boston","Apartment","Entire home/apt",,21,10,"330.00"
8930592,"Luxury 3 BD Private Home in Boston",4776690,"South Boston","House","Entire home/apt",0,11,9,"99.00"
12665563,"Amazing South Boston Apartment",20823261,"South Boston","Apartment","Entire home/apt",,1,9,"140.00"
4261784,"Big room steps to BCEC conv center!",17814164,"South Boston","Apartment","Private room",,30,9,"80.00"
4261781,"20% off! Steps to BCEC conv center",17814164,"South Boston","Apartment","Entire home/apt",,30,9,"250.00"
10749794,"1 Queen/2 Twin, near Downtown/Ocean",26704689,"South Boston","Condominium","Entire home/apt",,8,10,"225.00"
14107067,"Large Luxury Condo Loft Close to Downtown Boston",32541800,"South Boston","Apartment","Entire home/apt",,0,10,"250.00"
14663743,"Southie Gem, Sleeps 7, Room to Spread Out",91096414,"South Boston","Apartment","Entire home/apt",,13,10,"225.00"
12534735,"Adorable single family home",67907171,"South Boston","House","Entire home/apt",,2,10,"156.00"
5384923,"Historic Charm with Modern Details",27840245,"South Boston","House","Entire home/apt",,4,9,"175.00"
4402209,"l GREAT ROOM BOSOTN",8139434,"Allston","House","Private room",,0,10,"100.00"
5884210,"Sublet Allston House $1000 month",28056464,"Allston","House","Private room",,0,,"33.00"
11818157,"Room (bedroom)",29394026,"Allston","Apartment","Private room",,30,8,"103.00"
2135451,"Sunny apt. available - 2 rooms",2152299,"Allston","Apartment","Entire home/apt",,0,,"110.00"
14463855,"Allston 1bedroom",5984885,"Allston","Apartment","Entire home/apt",,29,,"175.00"
6476613,"Cool Place in Allston, Boston.",33835566,"Allston","Apartment","Private room",,0,10,"60.00"
95453,"Royal Street Studio: by Spare Suite",508268,"Allston","Apartment","Entire home/apt",420,11,10,"175.00"
9926208,"Top floor corner unit sick spot",26223574,"Allston","Apartment","Private room",,0,,"99.00"
3866526,"k Best Room Boston",8139434,"Allston","House","Private room",,0,10,"120.00"
13795095,"1 Fully-Furnished Room in a 2-Bedroom Apartment",705070,"Allston","Apartment","Private room",,7,,"50.00"
13590412,"Hot Pad for your trip to Beantown",78508229,"Allston","Apartment","Entire home/apt",,0,10,"100.00"
4106372,"West Boston BU, 2 BR 3 Bed Apt.",757253,"Allston","Apartment","Entire home/apt",,20,9,"260.00"
8310653,"Spacious and modern room by the T",18604433,"Allston","Apartment","Private room",,0,10,"85.00"
2114274,"Sunny private room with comfy bed",2152299,"Allston","Apartment","Private room",,5,9,"93.00"
3353,"Private & Small for Solo Travelers",4240,"Allston","Apartment","Private room",,0,9,"40.00"
7052171,"Living room in a 4BR/2BA house",36885389,"Allston","House","Private room",,0,10,"39.00"
3677662,"Room in stylish 2-bedroom flat.",660123,"Allston","Apartment","Private room",,5,10,"85.00"
2930663,"b **SPACIOUS & SUNNY ROOM BOSTON**",8139434,"Allston","House","Private room",,0,9,"75.00"
7868209,"Beautiful Sunny Bedroom in Boston",31545543,"Allston","Apartment","Private room",,0,10,"76.00"
4293597,"a Cozy Sunroom in Allston",9189449,"Allston","House","Private room",,1,9,"40.00"
7283351,"Private room, steps to green line",8503981,"Allston","Apartment","Private room",,0,10,"50.00"
1839549,"a*SUNNY BRIGHT & COZY ROOM BOSTON*",8139434,"Allston","House","Private room",,0,9,"69.00"
6227976,"Safe Quiet Neighborhood by Harvard",32304279,"Allston","Apartment","Private room",,18,6,"108.00"
14413896,"Yun's Place, B&B near HBS",64418839,"Allston","House","Private room",,13,,"119.00"
8112652,"Boston University Harvard MIT 2RR",30489899,"Allston","House","Private room",,0,9,"32.00"
6976414,"Modern luxury Master bedroom",31979584,"Allston","Apartment","Private room",,0,10,"88.00"
10353263,"Private Bedroom with Balcony",53285192,"Allston","Apartment","Private room",,0,10,"60.00"
13342372,"PRIVATE room in a LUXURIOUS house in BOSTON",25149641,"Allston","House","Private room",,29,,"130.00"
10253416,"Smart Studio w/Morphing Bed",12243051,"Allston","Condominium","Entire home/apt",,0,8,"168.00"
8714682,"Private room with Spectacular view",15015493,"Allston","Apartment","Private room",,0,,"60.00"
10730102,"Comfy Room in Allston",32150958,"Allston","Apartment","Private room",,0,,"40.00"
13024208,"Fourth Floor 1BR Near Harvard",12243051,"Allston","Condominium","Entire home/apt",,0,10,"179.00"
9109401,"**New** Boston Victorian 3BR Condo",47477850,"Allston","Condominium","Entire home/apt",,7,10,"350.00"
8552338,"Sunny Room  Allston",17892292,"Allston","House","Private room",,0,6,"50.00"
11255643,"Cozy room at a great location",49194545,"Allston","Apartment","Private room",,14,9,"70.00"
13696794,"Specious room in Allston",14003826,"Allston","Apartment","Private room",,8,9,"77.00"
12628940,"ali alfageeh, Jordan Trade",68572323,"Allston","Apartment","Entire home/apt",,0,,"189.00"
11304657,"Charming apartment in an artsy area",22089451,"Allston","Apartment","Entire home/apt",,0,10,"195.00"
14220964,"Serenity Room near Harvard Square",26956083,"Allston","House","Private room",,0,10,"72.00"
3519768,"Allston Red House: By Spare Suite",508268,"Allston","Apartment","Entire home/apt",,3,10,"189.00"
12270833,"Marathoners welcome - Harvard Sq",66095644,"Allston","Apartment","Entire home/apt",,0,,"524.00"
9813223,"Loaded studio steps to Comm/Harv Av",25279966,"Allston","Apartment","Entire home/apt",,0,10,"78.00"
9878725,"Small Cozy Attic Bedroom",17892292,"Allston","House","Private room",,0,,"40.00"
10032327,"Cozy Apartment in a Great Location",45004988,"Allston","Apartment","Entire home/apt",,1,10,"210.00"
4909590,"BU/BC Loaded Studio @ Comm/Harv Ave",25279966,"Allston","Apartment","Entire home/apt",,0,10,"95.00"
14253149,"The Sanctuary near Harvard Square with 2 BEDS",26956083,"Allston","House","Private room",,4,,"79.00"
9445192,"Cozy Room in Brookline Apartment",48948403,"Allston","Apartment","Private room",,0,9,"60.00"
6728273,"Cozy 2 bdr close to Harvard.",26754605,"Allston","Apartment","Entire home/apt",,0,10,"145.00"
13450030,"Allston, Close to Harvard Business School + BU I",19548932,"Allston","Apartment","Private room",,5,9,"80.00"
5775139,"Large room located in Allston",29963974,"Allston","Villa","Private room",,0,,"70.00"
3898015,"g Private entrance room Allston",8139434,"Allston","House","Private room",,10,10,"65.00"
3897995,"i Massive Sunny Room Allston/BostoN",8139434,"Allston","House","Private room",,0,9,"74.00"
14416538,"Yun's Place, B&B near HBS",64418839,"Allston","House","Private room",,15,,"119.00"
14203428,"Smiling Buddha Bedroom near Harvard",26956083,"Allston","Apartment","Private room",,0,10,"85.00"
14055887,"Private cozy room",50646598,"Allston","House","Private room",,30,10,"45.00"
4340110,"Bedroom next to Boston University",22531540,"Allston","Apartment","Private room",,9,9,"90.00"
3701108,"sunny furnished studio close to T",17576539,"Allston","Apartment","Entire home/apt",,0,9,"100.00"
13007112,"Clean & comfortable room in Boston",41090120,"Allston","Apartment","Private room",,0,,"40.00"
6838488,"Holman Rental Unit #2 Near Harvard",14785487,"Allston","House","Entire home/apt",,22,8,"550.00"
7894645,"Cozy room close to BU/Harvard",30489899,"Allston","House","Private room",,18,9,"39.00"
13801598,"Perfectly Located 2BR apt, 1 private room",52364711,"Allston","Apartment","Private room",,0,10,"60.00"
10724635,"Room in large Allston House",55426664,"Allston","House","Private room",,0,,"27.00"
13515084,"Allston, Close to Harvard Business School + BU F",19548932,"Allston","House","Private room",,6,9,"75.00"
7052847,"1 big room in a cute 2 bedroom apt",10336060,"Allston","Apartment","Private room",,0,,"60.00"
13530359,"August sublet in Allston (from 08/03)",40220824,"Allston","Apartment","Private room",,0,10,"45.00"
13355213,"VERY convenient COUCH in a LUXURIOUS house near BU",25149641,"Allston","House","Shared room",,29,10,"100.00"
13512459,"Spacious modern studio",15580276,"Allston","Loft","Entire home/apt",,29,,"130.00"
14153636,"King Zen Room near Harvard Business School",26956083,"Allston","Apartment","Private room",,4,10,"79.00"
13879099,"Private Bedroom Available (July-Aug)- Comm Ave.",8793032,"Allston","Apartment","Private room",,0,,"90.00"
14251839,"The Relaxation Room near Harvard Square",26956083,"Allston","House","Private room",,5,,"79.00"
10123024,"Sunny apt at convenient location",28564205,"Allston","Apartment","Entire home/apt",,0,,"75.00"
9533193,"Great location apartment near Harva",49381951,"Allston","Apartment","Private room",,0,,"58.00"
3897963,"j Allston green rm w/ private exit",8139434,"Allston","House","Private room",,0,10,"75.00"
14231732,"Big and clean in Amazing location!!",6868321,"Allston","Apartment","Entire home/apt",,0,10,"110.00"
11530331,"Beautiful 1 Room Apt at Allston",44920221,"Allston","Condominium","Entire home/apt",,0,10,"180.00"
3420221,"d Quiet, Close to T Allston/Bright",9189449,"Allston","House","Private room",,21,9,"65.00"
3901439,"h Spacious room Allston/Brighton",8139434,"Allston","House","Private room",,0,9,"67.00"
13415816,"king size bed,clear and neat,wifi, 2min to train",76331237,"Allston","Apartment","Private room",,5,9,"99.00"
12873559,"Cozy modern room by the T",2051523,"Allston","Apartment","Private room",,0,10,"80.00"
13430656,"Apt by packards corner! 1 be/1aero",76590235,"Allston","Apartment","Entire home/apt",,12,8,"135.00"
13578106,"Close to everything in Boston/Cambridge",30489899,"Allston","House","Private room",,0,10,"50.00"
5762866,"Charles Regatta - Walk to the River",29899026,"Allston","Apartment","Entire home/apt",,0,10,"130.00"
13462519,"PRIVATE & LUXURIOUS room in the center of BOSTON",25149641,"Allston","House","Private room",,29,,"130.00"
7055184,"Clean bedroom in Allston",22419290,"Allston","House","Private room",,0,5,"35.00"
11512755,"Appartment 2BR 1BT",10138187,"Allston","Apartment","Entire home/apt",,0,,"75.00"
6761345,"Large Bedroom at Allston",35381728,"Allston","Apartment","Private room",,0,4,"60.00"
8238078,"Excellent access Harvard Boston Univercity",30489899,"Allston","House","Private room",,30,9,"58.00"
14037899,"Great Location By Harvard Business",32304279,"Allston","Apartment","Entire home/apt",,0,,"208.00"
11022736,"Studio Apartment",40649306,"Allston","Apartment","Entire home/apt",,0,10,"75.00"
10231171,"Allston Close to Harvard Business School + BU C",19548932,"Allston","House","Private room",,0,9,"70.00"
831744,"Artful + central Allston apartment",1944123,"Allston","Apartment","Entire home/apt",,10,9,"295.00"
13606268,"Packards Corner Studio",5984885,"Allston","Apartment","Entire home/apt",,30,8,"150.00"
12655758,"Near train, Boston Uni & College!",68753453,"Allston","Apartment","Entire home/apt",,0,9,"65.00"
8579799,"Beautiful Apt in a Great Location!",5992030,"Allston","Apartment","Entire home/apt",,1,10,"175.00"
8301150,"Beautiful, Spacious Apt in Allston!",39088458,"Allston","Apartment","Entire home/apt",,0,10,"175.00"
10809,"Private Room with 2 Beds share Bath",38440,"Allston","Apartment","Private room",,3,7,"100.00"
10810,"Two Bedroom Apartment",38440,"Allston","Apartment","Entire home/apt",,3,,"250.00"
13019695,"NEW: Allston 2BR, Clean and Cozy",25363817,"Allston","Apartment","Entire home/apt",,0,9,"187.00"
10807,"Budget Double - share bath",38440,"Allston","House","Private room",,3,8,"80.00"
10021398,"Charming room in Boston, MA",20327499,"Allston","Apartment","Private room",,2,9,"70.00"
10758,"Budget Single - share bath",38440,"Allston","","Private room",,3,7,"115.00"
